trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1073928070,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-003,shp-BLUE-55,1,1
1074684070,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-003,shp-BLUE-55,1,1
1074761020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-906,shp-BLUE-55,1,1
1074329010,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-003,shp-BLUE-55,1,1
1074290020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-BLUE-55,1,1
1073813020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-913,shp-BLUE-55,1,1
1074300070,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-002,shp-BLUE-55,1,1
1074592010,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-BLUE-55,1,1
1074461070,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-BLUE-55,1,1
1073882020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,SLVR-030,shp-BLUE-55,1,1
1074434010,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-002,shp-BLUE-55,1,1
1074311070,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-003,shp-BLUE-55,1,1
1073976070,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-BLUE-55,1,1
1074222010,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-BLUE-55,1,1
1074744010,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-002,shp-BLUE-55,1,1
1074113020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-915,shp-BLUE-55,1,1
1073925010,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-002,shp-BLUE-55,1,1
1074234010,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-003,shp-BLUE-55,1,1
1074389010,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-BLUE-55,1,1
1074126020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-908,shp-BLUE-55,1,1
1074172010,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-002,shp-BLUE-55,1,1
1074515010,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-002,shp-BLUE-55,1,1
1073941020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-915,shp-BLUE-55,1,1
1073850020,RED,4,INBOUND-NORTH SHORE,,1,RED -718,shp-RED-07,1,1
1074455020,RED,4,INBOUND-NORTH SHORE,,1,RED -708,shp-RED-07,1,1
1074612080,RED,2,INBOUND-NORTH SHORE,,1,RED -001,shp-RED-07,1,1
1074520080,RED,2,INBOUND-NORTH SHORE,,1,RED -003,shp-RED-07,1,1
1074147020,RED,4,INBOUND-NORTH SHORE,,1,RED -716,shp-RED-07,1,1
1074090010,RED,1,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1073934070,RED,3,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1073990010,RED,1,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1074059070,RED,3,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1073995020,RED,4,INBOUND-NORTH SHORE,,1,RED -710,shp-RED-07,1,1
1073999010,RED,1,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074768070,RED,3,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074479080,RED,2,INBOUND-NORTH SHORE,,1,RED -002,shp-RED-07,1,1
1074759010,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074417010,RED,1,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1074458020,RED,4,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074283010,RED,1,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1073821020,RED,4,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1074294020,RED,4,INBOUND-NORTH SHORE,,1,RED -708,shp-RED-07,1,1
1074001010,RED,1,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074161070,RED,3,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074302020,RED,4,INBOUND-NORTH SHORE,,1,RED -713,shp-RED-07,1,1
1074064010,RED,1,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1073843080,RED,2,INBOUND-NORTH SHORE,,1,RED -003,shp-RED-07,1,1
1073972020,RED,4,INBOUND-NORTH SHORE,,1,RED -020,shp-RED-07,1,1
1074041080,RED,2,INBOUND-NORTH SHORE,,1,RED -001,shp-RED-07,1,1
1074776080,RED,2,INBOUND-NORTH SHORE,,1,RED -001,shp-RED-07,1,1
1073778010,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074050080,RED,2,INBOUND-NORTH SHORE,,1,RED -001,shp-RED-07,1,1
1074460070,RED,3,INBOUND-NORTH SHORE,,1,RED -010,shp-RED-07,1,1
1074148010,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074320080,RED,2,INBOUND-NORTH SHORE,,1,RED -002,shp-RED-07,1,1
1074107020,RED,4,INBOUND-NORTH SHORE,,1,RED -718,shp-RED-07,1,1
1074678020,RED,4,INBOUND-NORTH SHORE,,1,RED -022,shp-RED-07,1,1
1074565070,RED,3,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1073866020,RED,4,INBOUND-NORTH SHORE,,1,RED -703,shp-RED-07,1,1
1074478070,RED,3,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074713070,RED,3,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1073828020,RED,4,INBOUND-NORTH SHORE,,1,RED -703,shp-RED-07,1,1
1073842070,RED,3,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074608070,RED,3,INBOUND-NORTH SHORE,,1,RED -010,shp-RED-07,1,1
1074179070,RED,3,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074492070,RED,3,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074546080,RED,2,INBOUND-NORTH SHORE,,1,RED -003,shp-RED-07,1,1
1074530070,RED,3,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074491010,RED,1,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074235010,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074747020,RED,4,INBOUND-NORTH SHORE,,1,RED -710,shp-RED-07,1,1
1073741010,RED,1,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1073982020,RED,4,INBOUND-NORTH SHORE,,1,RED -706,shp-RED-07,1,1
1074540070,RED,3,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1074470010,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1073938020,RED,4,INBOUND-NORTH SHORE,,1,RED -022,shp-RED-07,1,1
1074038070,RED,3,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074625020,RED,4,INBOUND-NORTH SHORE,,1,RED -709,shp-RED-07,1,1
1073824020,RED,4,INBOUND-NORTH SHORE,,1,RED -711,shp-RED-07,1,1
1074642010,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074238010,RED,1,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074700070,RED,3,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074517010,RED,1,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074375070,RED,3,INBOUND-NORTH SHORE,,1,RED -010,shp-RED-07,1,1
1074432070,RED,3,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074403070,RED,3,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1073814020,RED,4,INBOUND-NORTH SHORE,,1,RED -705,shp-RED-07,1,1
1074042020,RED,4,INBOUND-NORTH SHORE,,1,RED -713,shp-RED-07,1,1
1074741010,RED,1,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074323020,RED,4,INBOUND-NORTH SHORE,,1,RED -020,shp-RED-07,1,1
1074499070,RED,3,INBOUND-NORTH SHORE,,1,RED -010,shp-RED-07,1,1
1073921070,RED,3,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1073808020,RED,4,INBOUND-NORTH SHORE,,1,RED -717,shp-RED-07,1,1
1073757070,RED,3,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074543070,RED,3,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074197070,RED,3,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074173080,RED,2,INBOUND-NORTH SHORE,,1,RED -003,shp-RED-07,1,1
1074277010,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074551010,RED,1,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074200020,RED,4,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1073968010,RED,1,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1074143070,RED,3,INBOUND-NORTH SHORE,,1,BLUE-001,shp-RED-07,1,1
1074735010,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1073881020,RED,4,INBOUND-NORTH SHORE,,1,RED -706,shp-RED-07,1,1
1074415010,RED,1,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1073738010,RED,1,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1074622010,RED,1,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074124020,RED,4,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074227010,RED,1,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1073961020,RED,4,INBOUND-NORTH SHORE,,1,RED -026,shp-RED-07,1,1
1074312020,RED,4,INBOUND-NORTH SHORE,,1,RED -021,shp-RED-07,1,1
1073896070,RED,3,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1074316010,RED,1,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1074331020,RED,4,INBOUND-NORTH SHORE,,1,RED -707,shp-RED-07,1,1
1073874070,RED,3,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074314020,RED,4,INBOUND-NORTH SHORE,,1,RED -020,shp-RED-07,1,1
1074579070,RED,3,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074074020,RED,4,INBOUND-NORTH SHORE,,1,RED -010,shp-RED-07,1,1
1074289020,RED,4,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1073776080,RED,2,INBOUND-NORTH SHORE,,1,RED -001,shp-RED-07,1,1
1074330080,RED,2,INBOUND-NORTH SHORE,,1,RED -002,shp-RED-07,1,1
1073764020,RED,4,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074402020,RED,4,INBOUND-NORTH SHORE,,1,RED -715,shp-RED-07,1,1
1073763020,RED,4,INBOUND-NORTH SHORE,,1,RED -012,shp-RED-07,1,1
1074241070,RED,3,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074045070,RED,3,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074327010,RED,1,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074683020,RED,4,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074142080,RED,2,INBOUND-NORTH SHORE,,1,RED -002,shp-RED-07,1,1
1074572020,RED,4,INBOUND-NORTH SHORE,,1,RED -011,shp-RED-07,1,1
1074029010,RED,1,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074765010,RED,1,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074473010,RED,1,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074381010,RED,1,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074125070,RED,3,INBOUND-NORTH SHORE,,1,BLUE-001,shp-RED-07,1,1
1074569070,RED,3,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074574080,RED,2,INBOUND-NORTH SHORE,,1,RED -003,shp-RED-07,1,1
1074669070,RED,3,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074453020,RED,4,INBOUND-NORTH SHORE,,1,RED -701,shp-RED-07,1,1
1074304020,RED,4,INBOUND-NORTH SHORE,,1,RED -714,shp-RED-07,1,1
1074552080,RED,2,INBOUND-NORTH SHORE,,1,RED -002,shp-RED-07,1,1
1074636080,RED,2,INBOUND-NORTH SHORE,,1,RED -003,shp-RED-07,1,1
1074174010,RED,1,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074138010,RED,1,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074009020,RED,4,INBOUND-NORTH SHORE,,1,RED -702,shp-RED-07,1,1
1074472010,RED,1,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074348010,RED,1,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074485080,RED,2,INBOUND-NORTH SHORE,,1,RED -003,shp-RED-07,1,1
1073949010,RED,1,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074716070,RED,3,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074359010,RED,1,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1073894020,RED,4,INBOUND-NORTH SHORE,,1,RED -022,shp-RED-07,1,1
1074561010,RED,1,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074248070,RED,3,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074206080,RED,2,INBOUND-NORTH SHORE,,1,RED -001,shp-RED-07,1,1
1074162070,RED,3,INBOUND-NORTH SHORE,,1,RED -010,shp-RED-07,1,1
1073897020,RED,4,INBOUND-NORTH SHORE,,1,RED -707,shp-RED-07,1,1
1074462010,RED,1,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074495010,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074254020,RED,4,INBOUND-NORTH SHORE,,1,RED -701,shp-RED-07,1,1
1074644080,RED,2,INBOUND-NORTH SHORE,,1,RED -001,shp-RED-07,1,1
1074508080,RED,2,INBOUND-NORTH SHORE,,1,RED -001,shp-RED-07,1,1
1074780070,RED,3,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074753070,RED,3,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074429070,RED,3,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074525010,RED,1,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074077070,RED,3,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1074378010,RED,1,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1073837010,RED,1,INBOUND-NORTH SHORE,,1,BLUE-002,shp-RED-07,1,1
1074355070,RED,3,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074133020,RED,4,INBOUND-NORTH SHORE,,1,RED -714,shp-RED-07,1,1
1074230010,RED,1,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074343020,RED,4,INBOUND-NORTH SHORE,,1,RED -025,shp-RED-07,1,1
1074682010,RED,1,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1073855020,RED,4,INBOUND-NORTH SHORE,,1,RED -717,shp-RED-07,1,1
1074782010,RED,1,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074266070,RED,3,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074358020,RED,4,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1074376020,RED,4,INBOUND-NORTH SHORE,,1,RED -023,shp-RED-07,1,1
1074457080,RED,2,INBOUND-NORTH SHORE,,1,RED -002,shp-RED-07,1,1
1074412020,RED,4,INBOUND-NORTH SHORE,,1,RED -712,shp-RED-07,1,1
1074012070,RED,3,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074521070,RED,3,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074264020,RED,4,INBOUND-NORTH SHORE,,1,RED -709,shp-RED-07,1,1
1074774020,RED,4,INBOUND-NORTH SHORE,,1,RED -716,shp-RED-07,1,1
1073793010,RED,1,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1073895020,RED,4,INBOUND-NORTH SHORE,,1,RED -705,shp-RED-07,1,1
1074504080,RED,2,INBOUND-NORTH SHORE,,1,RED -002,shp-RED-07,1,1
1074020020,RED,4,INBOUND-NORTH SHORE,,1,RED -010,shp-RED-07,1,1
1074676080,RED,2,INBOUND-NORTH SHORE,,1,RED -001,shp-RED-07,1,1
1074139010,RED,1,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074374020,RED,4,INBOUND-NORTH SHORE,,1,RED -702,shp-RED-07,1,1
1074513070,RED,3,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074681070,RED,3,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074184010,RED,1,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074553020,RED,4,INBOUND-NORTH SHORE,,1,RED -715,shp-RED-07,1,1
1074023070,RED,3,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-07,1,1
1073952020,RED,4,INBOUND-NORTH SHORE,,1,RED -020,shp-RED-07,1,1
1074732010,RED,1,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1073981020,RED,4,INBOUND-NORTH SHORE,,1,RED -704,shp-RED-07,1,1
1073905020,RED,4,INBOUND-NORTH SHORE,,1,RED -026,shp-RED-07,1,1
1074069020,RED,4,INBOUND-NORTH SHORE,,1,RED -023,shp-RED-07,1,1
1073830070,RED,3,INBOUND-NORTH SHORE,,1,RED -010,shp-RED-07,1,1
1073980070,RED,3,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1074496070,RED,3,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074634070,RED,3,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-07,1,1
1074014020,RED,4,INBOUND-NORTH SHORE,,1,RED -712,shp-RED-07,1,1
1073870080,RED,2,INBOUND-NORTH SHORE,,1,RED -002,shp-RED-07,1,1
1074252070,RED,3,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-07,1,1
1074031070,RED,3,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074011070,RED,3,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-07,1,1
1074347020,RED,4,INBOUND-NORTH SHORE,,1,RED -711,shp-RED-07,1,1
1074212080,RED,2,INBOUND-NORTH SHORE,,1,RED -003,shp-RED-07,1,1
1074600010,RED,1,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1074562070,RED,3,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1073794070,RED,3,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-07,1,1
1074156080,RED,2,INBOUND-NORTH SHORE,,1,RED -002,shp-RED-07,1,1
1074392020,RED,4,INBOUND-NORTH SHORE,,1,RED -714,shp-RED-07,1,1
1074680070,RED,3,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-07,1,1
1074701020,RED,4,INBOUND-NORTH SHORE,,1,RED -025,shp-RED-07,1,1
1074771010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-57,1,1
1073904070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -010,shp-RED-57,1,1
1073804010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-57,1,1
1074201070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-57,1,1
1073924080,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -003,shp-RED-57,1,1
1074715070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -009,shp-RED-57,1,1
1073959020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -716,shp-RED-57,1,1
1074399010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-57,1,1
1074071020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -705,shp-RED-57,1,1
1073912070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-57,1,1
1073750010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-57,1,1
1074099080,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -001,shp-RED-57,1,1
1074493080,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -002,shp-RED-57,1,1
1074034020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -713,shp-RED-57,1,1
1073818010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-57,1,1
1073809010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-57,1,1
1073879070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-57,1,1
1074276070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-57,1,1
1074764020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -023,shp-RED-57,1,1
1074250070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -009,shp-RED-57,1,1
1073989010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-57,1,1
1074295010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -009,shp-RED-57,1,1
1073939020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -708,shp-RED-57,1,1
1073908070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-57,1,1
1074616010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-57,1,1
1074308080,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -002,shp-RED-57,1,1
1074030080,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -002,shp-RED-57,1,1
1073898010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-57,1,1
1074015010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-57,1,1
1073829070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-57,1,1
1074506010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-57,1,1
1074219080,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -001,shp-RED-57,1,1
1074292020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-57,1,1
1073864080,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -002,shp-RED-57,1,1
1074564070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-RED-57,1,1
1073844080,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -001,shp-RED-57,1,1
1074707010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-57,1,1
1074281070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-57,1,1
1074604010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-57,1,1
1074688010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-57,1,1
1074287020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -702,shp-RED-57,1,1
1074638020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -020,shp-RED-57,1,1
1074146070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-57,1,1
1073878080,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -002,shp-RED-57,1,1
1074073070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-57,1,1
1074214070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-57,1,1
1074674020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -709,shp-RED-57,1,1
1073900010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-57,1,1
1073820020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -022,shp-RED-57,1,1
1074618020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -010,shp-RED-57,1,1
1073782070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-57,1,1
1074414020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -703,shp-RED-57,1,1
1073758020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -701,shp-RED-57,1,1
1073960070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-57,1,1
1073780010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-57,1,1
1074742070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -010,shp-RED-57,1,1
1073740070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-57,1,1
1074620070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-57,1,1
1073951080,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -003,shp-RED-57,1,1
1074627010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -009,shp-RED-57,1,1
1074651020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -714,shp-RED-57,1,1
1073822070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-57,1,1
1074419070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-57,1,1
1074549020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -020,shp-RED-57,1,1
1074293010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-57,1,1
1074103080,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -003,shp-RED-57,1,1
1074541010,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-57,1,1
1073955080,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -003,shp-RED-57,1,1
